time                     signal
9.412211590155020957e+00 -1.207933122945394011e+00
9.418494775462200153e+00 -1.208524005375646748e+00
9.424777960769379348e+00 -1.208721311121388364e+00
9.431061146076560320e+00 -1.208524005375646748e+00
9.437344331383737739e+00 -1.207933122945394233e+00
9.443627516690918711e+00 -1.206951758516047635e+00
9.449910701998097906e+00 -1.205585037553673633e+00
9.456193887305278878e+00 -1.203840068169562683e+00
9.462477072612456297e+00 -1.201725874483990042e+00
9.468760257919637269e+00 -1.199253312231515878e+00
9.475043443226816464e+00 -1.196434967546847306e+00
9.481326628533995660e+00 -1.193285040055487523e+00
9.487609813841174855e+00 -1.189819211565122492e+00
9.493892999148355827e+00 -1.186054501809721717e+00
9.500176184455535022e+00 -1.182009112836899911e+00
9.506459369762714218e+00 -1.177702263748512834e+00
9.512742555069893413e+00 -1.173154017603423860e+00
9.519025740377074385e+00 -1.168385102368604933e+00
9.525308925684253580e+00 -1.163416727859556854e+00
9.531592110991432776e+00 -1.158270400642659625e+00
9.537875296298611971e+00 -1.152967738880428028e+00
9.544158481605792943e+00 -1.147530289085538779e+00
9.550441666912970362e+00 -1.141979346711374799e+00
9.556724852220151334e+00 -1.136335782446163956e+00
9.563008037527330529e+00 -1.130619875995602763e+00
9.569291222834511501e+00 -1.124851159035953563e+00
9.575574408141688920e+00 -1.119048268897854692e+00
9.581857593448869892e+00 -1.113228814401524547e+00
9.588140778756049087e+00 -1.107409255109085056e+00
9.594423964063228283e+00 -1.101604795090792344e+00
9.600707149370407478e+00 -1.095829292121803133e+00
9.606990334677588450e+00 -1.090095183036495774e+00
9.613273519984767645e+00 -1.084413425771116435e+00
9.619556705291946841e+00 -1.078793458424804896e+00
9.625839890599126036e+00 -1.073243175466663812e+00
9.632123075906307008e+00 -1.067768921014670136e+00
9.638406261213486204e+00 -1.062375498913709304e+00
9.644689446520665399e+00 -1.057066199146972085e+00
9.650972631827844594e+00 -1.051842839930013485e+00
9.657255817135023790e+00 -1.046705824661879669e+00
9.663539002442202985e+00 -1.041654212745200647e+00
9.669822187749382181e+00 -1.036685803138714279e+00
9.676105373056563153e+00 -1.031797229373189850e+00
9.682388558363742348e+00 -1.026984064646577322e+00
9.688671743670921543e+00 -1.022240935517655380e+00
9.694954928978100739e+00 -1.017561642640597341e+00
9.701238114285281711e+00 -1.012939286926341387e+00
9.707521299592460906e+00 -1.008366399481011033e+00
9.713804484899640102e+00 -1.003835073657035393e+00
9.720087670206819297e+00 -9.993370975590581962e-01
9.726370855514000269e+00 -9.948640853737892309e-01
9.732654040821179464e+00 -9.904076059400940268e-01
9.738937226128358660e+00 -9.859593070419839789e-01
9.745220411435537855e+00 -9.815110339916528481e-01
9.751503596742718827e+00 -9.770549411709662513e-01
9.757786782049896246e+00 -9.725835953164078118e-01
9.764069967357077218e+00 -9.680900694625736991e-01
9.770353152664256413e+00 -9.635680266012750517e-01
9.776636337971435609e+00 -9.590117922647565241e-01
9.782919523278614804e+00 -9.544164154008927259e-01
9.789202708585795776e+00 -9.497777170727910168e-01
9.795485893892974971e+00 -9.450923266831859904e-01
9.801769079200154167e+00 -9.403577055928389328e-01
9.808052264507333362e+00 -9.355721581698631661e-01
9.814335449814514334e+00 -9.307348304710723053e-01
9.820618635121693529e+00 -9.258456969151644955e-01
9.826901820428872725e+00 -9.209055354586812570e-01
9.833185005736051920e+00 -9.159158919274261734e-01
9.839468191043232892e+00 -9.108790342865007439e-01
9.845751376350412087e+00 -9.057978977499466788e-01
9.852034561657591283e+00 -9.006760217345793906e-01
9.858317746964770478e+00 -8.955174797509994900e-01
9.864600932271951450e+00 -8.903268033967753903e-01
9.870884117579128869e+00 -8.851089016719618785e-01
9.877167302886309841e+00 -8.798689768746293938e-01
9.883450488193489036e+00 -8.746124383541197256e-01
9.889733673500670008e+00 -8.693448154017455742e-01
9.896016858807847427e+00 -8.640716705434978717e-01
9.902300044115028399e+00 -8.587985144668598414e-01
9.908583229422207594e+00 -8.535307237653020351e-01
9.914866414729386790e+00 -8.482734626198479289e-01
9.921149600036565985e+00 -8.430316094588524711e-01
9.927432785343746957e+00 -8.378096895457004534e-01
9.933715970650926153e+00 -8.326118143412211126e-01
9.939999155958105348e+00 -8.274416283747094703e-01
9.946282341265284543e+00 -8.223022642363074786e-01
9.952565526572465515e+00 -8.171963061758470426e-01
9.958848711879644711e+00 -8.121257626610710600e-01
9.965131897186823906e+00 -8.070920481132022317e-01
9.971415082494003101e+00 -8.020959739022152091e-01
9.977698267801184073e+00 -7.971377485495522164e-01
9.983981453108361492e+00 -7.922169869545355736e-01
9.990264638415542464e+00 -7.873327283339112137e-01
9.996547823722721660e+00 -7.824834624438113950e-01
1.000283100902990263e+01 -7.776671635411405159e-01
1.000911419433708005e+01 -7.728813314389474387e-01
1.001539737964426102e+01 -7.681230389185185192e-01
1.002168056495144022e+01 -7.633889846813394220e-01
1.002796375025861941e+01 -7.586755509572539191e-01
1.003424693556579861e+01 -7.539788648322555131e-01
1.004053012087297958e+01 -7.492948623206118208e-01
1.004681330618015878e+01 -7.446193541820098627e-01
1.005309649148733797e+01 -7.399480924751548061e-01
1.005937967679451717e+01 -7.352768368447503144e-01
1.006566286210169814e+01 -7.306014195586729709e-01
1.007194604740887733e+01 -7.259178083460602338e-01
1.007822923271605653e+01 -7.212221661341305934e-01
1.008451241802323572e+01 -7.165109068412222060e-01
1.009079560333041670e+01 -7.117807464544380069e-01
1.009707878863759412e+01 -7.070287487015910477e-01
1.010336197394477509e+01 -7.022523647172174144e-01
1.010964515925195428e+01 -6.974494662002120871e-01
1.011592834455913525e+01 -6.926183716641518551e-01
1.012221152986631267e+01 -6.877578654896361332e-01
1.012849471517349365e+01 -6.828672095987227131e-01
1.013477790048067284e+01 -6.779461476837242984e-01
1.014106108578785204e+01 -6.729949020340724175e-01
1.014734427109503123e+01 -6.680141631145232184e-01
1.015362745640221220e+01 -6.630050721537179559e-01
1.015991064170939140e+01 -6.579691971027404884e-01
1.016619382701657059e+01 -6.529085024173577612e-01
1.017247701232374979e+01 -6.478253132038126472e-01
1.017876019763093076e+01 -6.427222743451321829e-01
1.018504338293810996e+01 -6.376023052920095635e-01
1.019132656824528915e+01 -6.324685512583819724e-01
1.019760975355246835e+01 -6.273243316064052166e-01
1.020389293885964932e+01 -6.221730862377460314e-01
1.021017612416682852e+01 -6.170183208280609621e-01
1.021645930947400771e+01 -6.118635517486085140e-01
1.022274249478118691e+01 -6.067122515136100791e-01
1.022902568008836788e+01 -6.015677955740649230e-01
1.023530886539554530e+01 -5.964334112489289019e-01
1.024159205070272627e+01 -5.913121295432522961e-01
1.024787523600990546e+01 -5.862067405509482354e-01
1.025415842131708466e+01 -5.811197530779512732e-01
1.026044160662426385e+01 -5.760533590509778756e-01
1.026672479193144483e+01 -5.710094031987481555e-01
1.027300797723862402e+01 -5.659893584077622108e-01
1.027929116254580322e+01 -5.609943070648583108e-01
1.028557434785298241e+01 -5.560249286051600626e-01
1.029185753316016338e+01 -5.510814933880621158e-01
1.029814071846734258e+01 -5.461638629271156065e-01
1.030442390377452178e+01 -5.412714964034099907e-01
1.031070708908170097e+01 -5.364034632978816886e-01
1.031699027438888194e+01 -5.315584618870476952e-01
1.032327345969606114e+01 -5.267348432606162589e-01
1.032955664500324033e+01 -5.219306404391401699e-01
1.033583983031041953e+01 -5.171436020968576130e-01
1.034212301561760050e+01 -5.123712303298023629e-01
1.034840620092477792e+01 -5.076108218533231797e-01
1.035468938623195889e+01 -5.028595119668933799e-01
1.036097257153913809e+01 -4.981143205883183933e-01
1.036725575684631728e+01 -4.933721996343264915e-01
1.037353894215349648e+01 -4.886300810106977699e-01
1.037982212746067745e+01 -4.838849244723357756e-01
1.038610531276785665e+01 -4.791337646221621172e-01
1.039238849807503584e+01 -4.743737563371239196e-01
1.039867168338221504e+01 -4.696022179396068807e-01
1.040495486868939601e+01 -4.648166714725494031e-01
1.041123805399657520e+01 -4.600148794859498791e-01
1.041752123930375440e+01 -4.551948778003632734e-01
1.042380442461093359e+01 -4.503550037785680749e-01
1.043008760991811457e+01 -4.454939197086462688e-01
1.043637079522529376e+01 -4.406106309793074161e-01
1.044265398053247296e+01 -4.357044988100379768e-01
1.044893716583965215e+01 -4.307752473834614571e-01
1.045522035114683312e+01 -4.258229653136889059e-01
1.046150353645401054e+01 -4.208481014712898149e-01
1.046778672176118974e+01 -4.158514552713286072e-01
1.047406990706837071e+01 -4.108341616146359287e-01
1.048035309237554991e+01 -4.057976707525703386e-01
1.048663627768272910e+01 -4.007437234210984855e-01
1.049291946298990830e+01 -3.956743216597907176e-01
1.049920264829708927e+01 -3.905916957942807688e-01
1.050548583360426846e+01 -3.854982681160911140e-01
1.051176901891144766e+01 -3.803966138405277531e-01
1.051805220421862685e+01 -3.752894199611425119e-01
1.052433538952580783e+01 -3.701794426473038468e-01
1.053061857483298525e+01 -3.650694638495723954e-01
1.053690176014016622e+01 -3.599622477854282354e-01
1.054318494544734541e+01 -3.548604979756276312e-01
1.054946813075452638e+01 -3.497668154887994540e-01
1.055575131606170380e+01 -3.446836590295791480e-01
1.056203450136888478e+01 -3.396133074734636326e-01
1.056831768667606397e+01 -3.345578254107396954e-01
1.057460087198324317e+01 -3.295190322123970339e-01
1.058088405729042236e+01 -3.244984750742547774e-01
1.058716724259760333e+01 -3.194974064319899276e-01
1.059345042790478253e+01 -3.145167660707152701e-01
1.059973361321196172e+01 -3.095571681790865726e-01
1.060601679851914092e+01 -3.046188935208831161e-01
1.061229998382632189e+01 -2.997018868176720141e-01
1.061858316913350109e+01 -2.948057593558591205e-01
1.062486635444068028e+01 -2.899297967512760033e-01
1.063114953974785948e+01 -2.850729717257692863e-01
1.063743272505504045e+01 -2.802339616740885941e-01
1.064371591036221965e+01 -2.754111707270178178e-01
1.064999909566939884e+01 -2.706027559490881140e-01
1.065628228097657804e+01 -2.658066572475262235e-01
1.066256546628375901e+01 -2.610206305140073679e-01
1.066884865159093643e+01 -2.562422834733792398e-01
1.067513183689811740e+01 -2.514691136741962763e-01
1.068141502220529659e+01 -2.466985480255718954e-01
1.068769820751247579e+01 -2.419279832634651795e-01
1.069398139281965499e+01 -2.371548267179174885e-01
1.070026457812683596e+01 -2.323765367505850055e-01
1.070654776343401515e+01 -2.275906622394862078e-01
1.071283094874119435e+01 -2.227948805049019820e-01
1.071911413404837354e+01 -2.179870330966213743e-01
1.072539731935555452e+01 -2.131651588976958833e-01
1.073168050466273371e+01 -2.083275240430558506e-01
1.073796368996991291e+01 -2.034726482020634553e-01
1.074424687527709210e+01 -1.985993268315022764e-01
1.075053006058427307e+01 -1.937066490687384956e-01
1.075681324589145227e+01 -1.887940110029226459e-01
1.076309643119863146e+01 -1.838611241339207503e-01
1.076937961650581066e+01 -1.789080189033368240e-01
1.077566280181299163e+01 -1.739350432580092365e-01
1.078194598712016905e+01 -1.689428562829572156e-01
1.078822917242735002e+01 -1.639324170163768690e-01
1.079451235773452922e+01 -1.589049686332066336e-01
1.080079554304170841e+01 -1.538620182543531112e-01
1.080707872834888761e+01 -1.488053127054293212e-01
1.081336191365606858e+01 -1.437368106102620557e-01
1.081964509896324778e+01 -1.386586512598975141e-01
1.082592828427042697e+01 -1.335731207463693726e-01
1.083221146957760617e+01 -1.284826158914934013e-01
1.083849465488478714e+01 -1.233896065336706760e-01
1.084477784019196633e+01 -1.182965967597368329e-01
1.085106102549914553e+01 -1.132060856839274959e-01
1.085734421080632472e+01 -1.081205283817873175e-01
1.086362739611350570e+01 -1.030422975832837734e-01
1.086991058142068489e+01 -9.797364671661312752e-02
1.087619376672786409e+01 -9.291667487227568689e-02
1.088247695203504328e+01 -8.787329422655261457e-02
1.088876013734222425e+01 -8.284520042467448386e-02
1.089504332264940167e+01 -7.783384637770589254e-02
1.090132650795658265e+01 -7.284041987383237104e-02
1.090760969326376184e+01 -6.786582534554730373e-02
1.091389287857094104e+01 -6.291067006962378083e-02
1.092017606387812023e+01 -5.797525500825602418e-02
1.092645924918530120e+01 -5.305957042792738138e-02
1.093274243449248040e+01 -4.816329635884671057e-02
1.093902561979965959e+01 -4.328580788309151911e-02
1.094530880510683879e+01 -3.842618516526657979e-02
1.095159199041401976e+01 -3.358322806642616981e-02
1.095787517572119896e+01 -2.875547511150491203e-02
1.096415836102837815e+01 -2.394122651357012688e-02
1.097044154633555735e+01 -1.913857089586376570e-02
1.097672473164273832e+01 -1.434541529578350037e-02
1.098300791694991752e+01 -9.559517984581360900e-03
1.098929110225709671e+01 -4.778523593282480234e-03
1.099557428756427591e+01 -5.201525884039436901e-16
1.100185747287145688e+01 4.778523593283031008e-03
1.100814065817863430e+01 9.559517984580189962e-03
1.101442384348581527e+01 1.434541529578439029e-02
1.102070702879299446e+01 1.913857089586411958e-02
1.102699021410017544e+01 2.394122651357146608e-02
1.103327339940735285e+01 2.875547511150363181e-02
1.103955658471453383e+01 3.358322806642599634e-02
1.104583977002171302e+01 3.842618516526617733e-02
1.105212295532889222e+01 4.328580788309050603e-02
1.105840614063607141e+01 4.816329635884634280e-02
1.106468932594325238e+01 5.305957042792720790e-02
1.107097251125043158e+01 5.797525500825471273e-02
1.107725569655761078e+01 6.291067006962398900e-02
1.108353888186478997e+01 6.786582534554747026e-02
1.108982206717197094e+01 7.284041987383324535e-02
1.109610525247915014e+01 7.783384637770465742e-02
1.110238843778632933e+01 8.284520042467533041e-02
1.110867162309350853e+01 8.787329422655167088e-02
1.111495480840068950e+01 9.291667487227658895e-02
1.112123799370786692e+01 9.797364671661192015e-02
1.112752117901504789e+01 1.030422975832846200e-01
1.113380436432222709e+01 1.081205283817872204e-01
1.114008754962940806e+01 1.132060856839285645e-01
1.114637073493658548e+01 1.182965967597355839e-01
1.115265392024376645e+01 1.233896065336706205e-01
1.115893710555094565e+01 1.284826158914932348e-01
1.116522029085812484e+01 1.335731207463684844e-01
1.117150347616530404e+01 1.386586512598974308e-01
1.117778666147248501e+01 1.437368106102620280e-01
1.118406984677966420e+01 1.488053127054281555e-01
1.119035303208684340e+01 1.538620182543527504e-01
1.119663621739402259e+01 1.589049686332062450e-01
1.120291940270120357e+01 1.639324170163777294e-01
1.120920258800838276e+01 1.689428562829560498e-01
1.121548577331556196e+01 1.739350432580103467e-01
1.122176895862274115e+01 1.789080189033359081e-01
1.122805214392992212e+01 1.838611241339219160e-01
1.123433532923709954e+01 1.887940110029215357e-01
1.124061851454428052e+01 1.937066490687393561e-01
1.124690169985145971e+01 1.985993268315016658e-01
1.125318488515864068e+01 2.034726482020641214e-01
1.125946807046581810e+01 2.083275240430548791e-01
1.126575125577299730e+01 2.131651588976948286e-01
1.127203444108017827e+01 2.179870330966211800e-01
1.127831762638735746e+01 2.227948805049008718e-01
1.128460081169453666e+01 2.275906622394859580e-01
1.129088399700171585e+01 2.323765367505841450e-01
1.129716718230889683e+01 2.371548267179167946e-01
1.130345036761607602e+01 2.419279832634644578e-01
1.130973355292325522e+01 2.466985480255711460e-01
1.131601673823043441e+01 2.514691136741954991e-01
1.132229992353761538e+01 2.562422834733785737e-01
1.132858310884479280e+01 2.610206305140069794e-01
1.133486629415197378e+01 2.658066572475251133e-01
1.134114947945915297e+01 2.706027559490876699e-01
1.134743266476633217e+01 2.754111707270170961e-01
1.135371585007351136e+01 2.802339616740881501e-01
1.135999903538069233e+01 2.850729717257685647e-01
1.136628222068787153e+01 2.899297967512748375e-01
1.137256540599505072e+01 2.948057593558585099e-01
1.137884859130222992e+01 2.997018868176716810e-01
1.138513177660941089e+01 3.046188935208825610e-01
1.139141496191659009e+01 3.095571681790854623e-01
1.139769814722376928e+01 3.145167660707146595e-01
1.140398133253094848e+01 3.194974064319892615e-01
1.141026451783812945e+01 3.244984750742543334e-01
1.141654770314530865e+01 3.295190322123959792e-01
1.142283088845248784e+01 3.345578254107386407e-01
1.142911407375966704e+01 3.396133074734629664e-01
1.143539725906684801e+01 3.446836590295785374e-01
1.144168044437402543e+01 3.497668154887986769e-01
1.144796362968120640e+01 3.548604979756265765e-01
1.145424681498838559e+01 3.599622477854275138e-01
1.146053000029556657e+01 3.650694638495720623e-01
1.146681318560274399e+01 3.701794426473031807e-01
1.147309637090992496e+01 3.752894199611416237e-01
1.147937955621710415e+01 3.803966138405266983e-01
1.148566274152428335e+01 3.854982681160904479e-01
1.149194592683146254e+01 3.905916957942803247e-01
1.149822911213864352e+01 3.956743216597899959e-01
1.150451229744582271e+01 4.007437234210977639e-01
1.151079548275300191e+01 4.057976707525695614e-01
1.151707866806018110e+01 4.108341616146354847e-01
1.152336185336736207e+01 4.158514552713278856e-01
1.152964503867454127e+01 4.208481014712887047e-01
1.153592822398172046e+01 4.258229653136894610e-01
1.154221140928889966e+01 4.307752473834608464e-01
1.154849459459608063e+01 4.357044988100389205e-01
1.155477777990325805e+01 4.406106309793066944e-01
1.156106096521043902e+01 4.454939197086470459e-01
1.156734415051761822e+01 4.503550037785672977e-01
1.157362733582479919e+01 4.551948778003641616e-01
1.157991052113197661e+01 4.600148794859491019e-01
1.158619370643915758e+01 4.648166714725499027e-01
1.159247689174633678e+01 4.696022179396062146e-01
1.159876007705351597e+01 4.743737563371234200e-01
1.160504326236069517e+01 4.791337646221616176e-01
1.161132644766787614e+01 4.838849244723363308e-01
1.161760963297505533e+01 4.886300810106976034e-01
1.162389281828223453e+01 4.933721996343257143e-01
1.163017600358941372e+01 4.981143205883181158e-01
1.163645918889659470e+01 5.028595119668937130e-01
1.164274237420377389e+01 5.076108218533221805e-01
1.164902555951095309e+01 5.123712303298028070e-01
1.165530874481813228e+01 5.171436020968571690e-01
1.166159193012531325e+01 5.219306404391407250e-01
1.166787511543249067e+01 5.267348432606153708e-01
1.167415830073967165e+01 5.315584618870488054e-01
1.168044148604685084e+01 5.364034632978806894e-01
1.168672467135403181e+01 5.412714964034112120e-01
1.169300785666120923e+01 5.461638629271143852e-01
1.169929104196839020e+01 5.510814933880628930e-01
1.170557422727556940e+01 5.560249286051595075e-01
1.171185741258274859e+01 5.609943070648577557e-01
1.171814059788992779e+01 5.659893584077615447e-01
1.172442378319710876e+01 5.710094031987484886e-01
1.173070696850428796e+01 5.760533590509776536e-01
1.173699015381146715e+01 5.811197530779500520e-01
1.174327333911864635e+01 5.862067405509480134e-01
1.174955652442582732e+01 5.913121295432529623e-01
1.175583970973300652e+01 5.964334112489280137e-01
1.176212289504018571e+01 6.015677955740655891e-01
1.176840608034736491e+01 6.067122515136099681e-01
1.177468926565454588e+01 6.118635517486094022e-01
1.178097245096172330e+01 6.170183208280599629e-01
1.178725563626890427e+01 6.221730862377470306e-01
1.179353882157608346e+01 6.273243316064039954e-01
1.179982200688326444e+01 6.324685512583831937e-01
1.180610519219044185e+01 6.376023052920083423e-01
1.181238837749762283e+01 6.427222743451331821e-01
1.181867156280480202e+01 6.478253132038119810e-01
1.182495474811198122e+01 6.529085024173574281e-01
1.183123793341916041e+01 6.579691971027396002e-01
1.183752111872634138e+01 6.630050721537184000e-01
1.184380430403352058e+01 6.680141631145228853e-01
1.185008748934069978e+01 6.729949020340714183e-01
1.185637067464787897e+01 6.779461476837241873e-01
1.186265385995505994e+01 6.828672095987229351e-01
1.186893704526223914e+01 6.877578654896352450e-01
1.187522023056941833e+01 6.926183716641524102e-01
1.188150341587659753e+01 6.974494662002117540e-01
1.188778660118377850e+01 7.022523647172183026e-01
1.189406978649095770e+01 7.070287487015901595e-01
1.190035297179813689e+01 7.117807464544390061e-01
1.190663615710531609e+01 7.165109068412212068e-01
1.191291934241249706e+01 7.212221661341317036e-01
1.191920252771967448e+01 7.259178083460592346e-01
1.192548571302685545e+01 7.306014195586736371e-01
1.193176889833403465e+01 7.352768368447495373e-01
1.193805208364121384e+01 7.399480924751545841e-01
1.194433526894839304e+01 7.446193541820093076e-01
1.195061845425557401e+01 7.492948623206123759e-01
1.195690163956275320e+01 7.539788648322551801e-01
1.196318482486993240e+01 7.586755509572528089e-01
1.196946801017711159e+01 7.633889846813390889e-01
1.197575119548429257e+01 7.681230389185189633e-01
1.198203438079147176e+01 7.728813314389463285e-01
1.198831756609865096e+01 7.776671635411411820e-01
1.199460075140583015e+01 7.824834624438108399e-01
1.200088393671301112e+01 7.873327283339118798e-01
1.200716712202019032e+01 7.922169869545347964e-01
1.201345030732736952e+01 7.971377485495533266e-01
1.201973349263454871e+01 8.020959739022142099e-01
1.202601667794172968e+01 8.070920481132036750e-01
1.203229986324890710e+01 8.121257626610702829e-01
1.203858304855608807e+01 8.171963061758474867e-01
1.204486623386326727e+01 8.223022642363068124e-01
1.205114941917044646e+01 8.274416283747091372e-01
1.205743260447762566e+01 8.326118143412205574e-01
1.206371578978480485e+01 8.378096895456993431e-01
1.206999897509198583e+01 8.430316094588521381e-01
1.207628216039916502e+01 8.482734626198470407e-01
1.208256534570634422e+01 8.535307237653017021e-01
1.208884853101352341e+01 8.587985144668590642e-01
1.209513171632070438e+01 8.640716705434968725e-01
1.210141490162788180e+01 8.693448154017445750e-01
1.210769808693506278e+01 8.746124383541192815e-01
1.211398127224224197e+01 8.798689768746287276e-01
1.212026445754942294e+01 8.851089016719607683e-01
1.212654764285660036e+01 8.903268033967748352e-01
1.213283082816378133e+01 8.955174797509984908e-01
1.213911401347096053e+01 9.006760217345790576e-01
1.214539719877813972e+01 9.057978977499456796e-01
1.215168038408531892e+01 9.108790342864998557e-01
1.215796356939249989e+01 9.159158919274255073e-01
1.216424675469967909e+01 9.209055354586809239e-01
1.217052994000685828e+01 9.258456969151637184e-01
1.217681312531403748e+01 9.307348304710714171e-01
1.218309631062121845e+01 9.355721581698626110e-01
1.218937949592839765e+01 9.403577055928380446e-01
1.219566268123557684e+01 9.450923266831853242e-01
1.220194586654275604e+01 9.497777170727904616e-01
1.220822905184993701e+01 9.544164154008918377e-01
1.221451223715711620e+01 9.590117922647558579e-01
1.222079542246429540e+01 9.635680266012747186e-01
1.222707860777147459e+01 9.680900694625731440e-01
1.223336179307865557e+01 9.725835953164070347e-01
1.223964497838583299e+01 9.770549411709659182e-01
1.224592816369301396e+01 9.815110339916522930e-01
1.225221134900019315e+01 9.859593070419834238e-01
1.225849453430737235e+01 9.904076059400933607e-01
1.226477771961455154e+01 9.948640853737885648e-01
1.227106090492173252e+01 9.993370975590575300e-01
1.227734409022891171e+01 1.003835073657034949e+00
1.228362727553609091e+01 1.008366399481010811e+00
1.228991046084327010e+01 1.012939286926340499e+00
1.229619364615045107e+01 1.017561642640596453e+00
1.230247683145763027e+01 1.022240935517654714e+00
1.230876001676480946e+01 1.026984064646576655e+00
1.231504320207198866e+01 1.031797229373188518e+00
1.232132638737916963e+01 1.036685803138713391e+00
1.232760957268634883e+01 1.041654212745200203e+00
1.233389275799352802e+01 1.046705824661878781e+00
1.234017594330070722e+01 1.051842839930012596e+00
1.234645912860788819e+01 1.057066199146973196e+00
1.235274231391506561e+01 1.062375498913709082e+00
1.235902549922224658e+01 1.067768921014670802e+00
1.236530868452942578e+01 1.073243175466663368e+00
1.237159186983660497e+01 1.078793458424803786e+00
1.237787505514378417e+01 1.084413425771115547e+00
1.238415824045096514e+01 1.090095183036496662e+00
1.239044142575814433e+01 1.095829292121802689e+00
1.239672461106532353e+01 1.101604795090791677e+00
1.240300779637250272e+01 1.107409255109084389e+00
1.240929098167968370e+01 1.113228814401525435e+00
1.241557416698686289e+01 1.119048268897854026e+00
1.242185735229404209e+01 1.124851159035954229e+00
1.242814053760122128e+01 1.130619875995601653e+00
1.243442372290840225e+01 1.136335782446164622e+00
1.244070690821558145e+01 1.141979346711373910e+00
1.244699009352276065e+01 1.147530289085539446e+00
1.245327327882993984e+01 1.152967738880427584e+00
1.245955646413712081e+01 1.158270400642660736e+00
1.246583964944429823e+01 1.163416727859556632e+00
1.247212283475147920e+01 1.168385102368605821e+00
1.247840602005865840e+01 1.173154017603423194e+00
1.248468920536583759e+01 1.177702263748512168e+00
1.249097239067301679e+01 1.182009112836899245e+00
1.249725557598019776e+01 1.186054501809722383e+00
1.250353876128737696e+01 1.189819211565122048e+00
1.250982194659455615e+01 1.193285040055486856e+00
1.251610513190173535e+01 1.196434967546846861e+00
1.252238831720891632e+01 1.199253312231516322e+00
1.252867150251609552e+01 1.201725874483990042e+00
1.253495468782327471e+01 1.203840068169563127e+00
1.254123787313045391e+01 1.205585037553673411e+00
1.254752105843763488e+01 1.206951758516047857e+00
1.255380424374481407e+01 1.207933122945394233e+00
1.256008742905199327e+01 1.208524005375646748e+00
1.256637061435917246e+01 1.208721311121388364e+00
1.257265379966635166e+01 1.208524005375646748e+00
1.257893698497353263e+01 1.207933122945394011e+00
1.258522017028071183e+01 1.206951758516047635e+00
1.259150335558789102e+01 1.205585037553673411e+00
1.259778654089507022e+01 1.203840068169563349e+00
1.260406972620225119e+01 1.201725874483989598e+00
1.261035291150943038e+01 1.199253312231515878e+00
1.261663609681660958e+01 1.196434967546847528e+00
1.262291928212378878e+01 1.193285040055487300e+00
1.262920246743096975e+01 1.189819211565121382e+00
1.263548565273814894e+01 1.186054501809722161e+00
1.264176883804532814e+01 1.182009112836899911e+00
1.264805202335250733e+01 1.177702263748512612e+00
1.265433520865968831e+01 1.173154017603422528e+00
1.266061839396686750e+01 1.168385102368605377e+00
1.266690157927404670e+01 1.163416727859557742e+00
1.267318476458122412e+01 1.158270400642661402e+00
1.267946794988840686e+01 1.152967738880427140e+00
1.268575113519558606e+01 1.147530289085539001e+00
1.269203432050276348e+01 1.141979346711375243e+00
1.269831750580994267e+01 1.136335782446165954e+00
1.270460069111712542e+01 1.130619875995600765e+00
1.271088387642430462e+01 1.124851159035953341e+00
1.271716706173148204e+01 1.119048268897854914e+00
1.272345024703866123e+01 1.113228814401526101e+00
1.272973343234584398e+01 1.107409255109083501e+00
1.273601661765302140e+01 1.101604795090792566e+00
1.274229980296020059e+01 1.095829292121803356e+00
1.274858298826737979e+01 1.090095183036497994e+00
1.275486617357456076e+01 1.084413425771116213e+00
1.276114935888173996e+01 1.078793458424804896e+00
1.276743254418891915e+01 1.073243175466663812e+00
1.277371572949609835e+01 1.067768921014671690e+00
1.277999891480327932e+01 1.062375498913709748e+00
1.278628210011045852e+01 1.057066199146972307e+00
1.279256528541763771e+01 1.051842839930013263e+00
1.279884847072481691e+01 1.046705824661879669e+00
1.280513165603199788e+01 1.041654212745199537e+00
1.281141484133917707e+01 1.036685803138713613e+00
1.281769802664635627e+01 1.031797229373189184e+00
1.282398121195353546e+01 1.026984064646577988e+00
1.283026439726071644e+01 1.022240935517654270e+00
1.283654758256789563e+01 1.017561642640596009e+00
1.284283076787507483e+01 1.012939286926341387e+00
1.284911395318225402e+01 1.008366399481011699e+00
1.285539713848943499e+01 1.003835073657034505e+00
1.286168032379661419e+01 9.993370975590576410e-01
1.286796350910379338e+01 9.948640853737890088e-01
1.287424669441097258e+01 9.904076059400933607e-01
1.288052987971815000e+01 9.859593070419853111e-01
1.288681306502533275e+01 9.815110339916518489e-01
1.289309625033251194e+01 9.770549411709665844e-01
1.289937943563968936e+01 9.725835953164072567e-01
1.290566262094686856e+01 9.680900694625753644e-01
1.291194580625405131e+01 9.635680266012743855e-01
1.291822899156122872e+01 9.590117922647570792e-01
1.292451217686840792e+01 9.544164154008925038e-01
1.293079536217558712e+01 9.497777170727925711e-01
1.293707854748276986e+01 9.450923266831846581e-01
1.294336173278994728e+01 9.403577055928388218e-01
1.294964491809712648e+01 9.355721581698634992e-01
1.295592810340430567e+01 9.307348304710731934e-01
1.296221128871148665e+01 9.258456969151641625e-01
1.296849447401866584e+01 9.209055354586817010e-01
1.297477765932584504e+01 9.159158919274267285e-01
1.298106084463302423e+01 9.108790342865019651e-01
1.298734402994020520e+01 9.057978977499463458e-01
1.299362721524738440e+01 9.006760217345798347e-01
1.299991040055456359e+01 8.955174797509992679e-01
